Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Organization Description,Organization Website,Number of Funding Rounds,Organization Industries,Organization Location,Lead Investors
Seed Round - DealFlowAgent,https://www.crunchbase.com/funding_round/foundy-seed--594314d1,Seed,646200,EUR,750013,2026-03-06,Seed,DealFlowAgent is an AI-native investment bank for M&A built to give business owners a more effective route to grow and sell their companies,https://www.dealflowagent.com/foundy-transition,2,"Artificial Intelligence (AI), B2B, Enterprise Software, Finance, Financial Services, Generative AI, Intelligent Systems, Machine Learning, Robotic Process Automation (RPA), SaaS","London, England, United Kingdom, Europe",Long Journey Ventures
Seed Round - Cifrato,https://www.crunchbase.com/funding_round/cifrato-seed--200cb6e9,Seed,1000000,USD,1000000,2026-03-25,Seed,"Cifrato provides an AI accounting copilot that automates invoice processing, reconciliation, and financial workflows.",https://cifrato.ai,2,"Accounting, Artificial Intelligence (AI), FinTech, Software","Bogotá, Distrito Especial, Colombia, South America",Y Combinator
Seed Round - Mandel AI,https://www.crunchbase.com/funding_round/mandel-ai-seed--d6295e52,Seed,3900000,USD,3900000,2026-03-25,Seed,AI agents for autonomous supply chains,https://mandel.ai/,2,"Artificial Intelligence (AI), B2B, Enterprise Software, Information Technology, Manufacturing, Software, Supply Chain Management","San Francisco, California, United States, North America",
Seed Round - Captur,https://www.crunchbase.com/funding_round/captur-seed--85acd91e,Seed,6000000,USD,6000000,2026-03-10,Seed,Captur makes it easier to scale operations by automating frontline decision making with visual AI,https://www.captur.ai,5,"Artificial Intelligence (AI), Computer, Information Technology, Software","London, England, United Kingdom, Europe",Rally Ventures
Seed Round - HEARTio,https://www.crunchbase.com/funding_round/heart-input-output-inc-seed--89c22a1b,Seed,4250000,USD,4250000,2026-03-16,Seed,HEARTio is a digital diagnostics startup that uses artificial intelligence to help emergency providers identify heart abnormalities.,https://www.heartio.ai,4,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning","Pittsburgh, Pennsylvania, United States, North America",
Series A - Recho,https://www.crunchbase.com/funding_round/recho-659d-series-a--b5da8f4b,Series A,200000000,JPY,1256957,2026-03-17,Early Stage Venture,Recho develops and provides voice AI solutions.,https://recho-ai.com/,4,"Artificial Intelligence (AI), Communications Infrastructure, Machine Learning","Harumi, Tokyo, Japan, Asia",
Series B - Sigma360,https://www.crunchbase.com/funding_round/sigma-ratings-series-b--7b881efc,Series B,17300000,USD,17300000,2026-03-10,Early Stage Venture,Sigma360 is is the definitive risk decisioning software platform,https://www.sigma360.com,6,"Artificial Intelligence (AI), Compliance, Information Technology, Legal Tech, Machine Learning, Software","New York, New York, United States, North America",Moderne Ventures
Seed Round - CULTA,https://www.crunchbase.com/funding_round/culta-1de6-seed--7cd44cdf,Seed,700000000,JPY,4477661,2026-03-02,Seed,CULTA uses technology to increase the efficiency and speed of breeding and improve productivity and profitability in agriculture.,https://culta.jp/,1,"Agriculture, AgTech, Artificial Intelligence (AI)","Tokyo, Tokyo, Japan, Asia","Archetype Ventures, UntroD Capital"
Seed Round - Skribe.ai,https://www.crunchbase.com/funding_round/skribe-ai-seed--4b34f27e,Seed,5500000,USD,5500000,2026-03-03,Seed,The Modern Way to Capture Online Testimony,https://skribe.ai/,4,"Artificial Intelligence (AI), Information Technology, Legal Tech, News, Software","Austin, Texas, United States, North America",
Seed Round - Traversal,https://www.crunchbase.com/funding_round/traversal-seed--b6c90a16,Seed,5000000,USD,5000000,2026-03-04,Seed,Traversal is building the AI SRE for the enterprise.,https://traversal.cv/,3,"Artificial Intelligence (AI), Software, Software Engineering","New York, New York, United States, North America",Amex Ventures
Seed Round - Remy AI,https://www.crunchbase.com/funding_round/remy-ai-seed--2d5b1f80,Seed,700000,USD,700000,2026-03-23,Seed,"Remy AI offers software that helps robot arms learn tasks through vision and AI for picking, packing, sorting, and warehouse automation.",https://www.tryremy.ai,1,"Artificial Intelligence (AI), Computer Vision, Information Technology, Machine Learning, Robotic Process Automation (RPA), Software, Warehouse Automation","San Francisco, California, United States, North America","Oxford Seed Fund, Y Combinator"
Venture Round - Covariance,https://www.crunchbase.com/funding_round/covariance-series-unknown--4f963128,Venture - Series Unknown,10999976,USD,10999976,2026-03-09,,Covariance is a AI driven business analytics company that offers performance insights by combining machine learning with external data.,https://www.covariance.ai,1,"Artificial Intelligence (AI), Information Technology, Machine Learning, Software","New York, New York, United States, North America",
Seed Round - PartsPulse,https://www.crunchbase.com/funding_round/partspulse-seed--928466db,Seed,3000000,USD,3000000,2026-03-04,Seed,PartsPulse is an AI based platform that helps understanding the business parts such as price and customer behaviour to act confidently.,https://partspulse.ai/,1,"Artificial Intelligence (AI), Business Intelligence, Service Industry","Santa Monica, California, United States, North America",UP Partners
Angel Round - Pettichat,https://www.crunchbase.com/funding_round/pettichat-angel--e86c8e24,Angel,1000000,USD,1000000,2026-03-18,Seed,"Pettichat is an AI technology company, focuses on ""real-time pet language translation"" and cross-species communication experiences.",https://pettichat.com,1,"Artificial Intelligence (AI), Pet, Translation Service","Hangzhou, Zhejiang, China, Asia","Huadan Angel, Oufang Angel"
Venture Round - Arya,https://www.crunchbase.com/funding_round/arya-4595-series-unknown--03b5ce1a,Venture - Series Unknown,4000000,USD,4000000,2026-03-10,,"Arya's AI concierge makes it radically easy for couples to invest in their relationship and love life, inside and outside the bedroom.",https://www.arya.fyi/start,6,"Artificial Intelligence (AI), Consumer, Wellness","San Francisco, California, United States, North America",Ibex Investors
Seed Round - Zapia AI,https://www.crunchbase.com/funding_round/zapia-ai-seed--57d51bb9,Seed,36000000,BRL,6961364,2026-03-03,Seed,"Zapia, an AI personal assistant that uses WhatsApp to complete tasks",https://zapia.com/en,2,"Artificial Intelligence (AI), Information Technology, Machine Learning","Menlo Park, California, United States, North America",Prosus Ventures
Pre Seed Round - DataWollet,https://www.crunchbase.com/funding_round/myark-b3a6-pre-seed--3c377cae,Pre-Seed,1300000,GBP,1728928,2026-03-09,Seed,"Open Finance, now. One gateway for every data source, giving instant access to consumer financial data.",https://www.datawollet.com/,3,"Artificial Intelligence (AI), Data Management, Information Technology, Software","Cardiff, Cardiff, United Kingdom, Europe",1848 Ventures
Pre Seed Round - Avoice,https://www.crunchbase.com/funding_round/avoice-7cfc-pre-seed--70d3892a,Pre-Seed,500000,USD,500000,2026-03-26,Seed,"Avoice offers an AI voice tools that automate calls, handle inquiries, and manage conversational workflows for business operations.",https://avoice.co,1,"Artificial Intelligence (AI), Business Process Automation (BPA), Information Technology, SaaS, Web Apps",,Y Combinator
Seed Round - Signals,https://www.crunchbase.com/funding_round/signals-8335-seed--4dc03c15,Seed,1100000,USD,1100000,2026-03-09,Seed,"Signals combines network analysis, expert knowledge, and AI to provide thorough and transparent evaluations.",https://research-signals.com,1,"Analytics, Artificial Intelligence (AI), Publishing","London, England, United Kingdom, Europe","ACS Publications, Enago"
Venture Round - NoDesk AI,https://www.crunchbase.com/funding_round/nodesk-ai-series-unknown--a8dba654,Venture - Series Unknown,100000000,CNY,14449405,2026-03-09,,"NoDesk AI is an artificial intelligence company that provides marketing, data analytics, and content creation solutions.",https://www.nodeskai.com/,1,"Analytics, Artificial Intelligence (AI), Data Mining, Marketing",,
Series B - ActionPower,https://www.crunchbase.com/funding_round/actionpower-series-b--b4237224,Series B,6000000000,KRW,4052384,2026-03-05,Early Stage Venture,ActionPower is an AI-based startup company that offers speech recognition and natural language processing technology services.,https://actionpower.kr,6,"Artificial Intelligence (AI), Information Technology, Software","Gwangju, Kwangju-jikhalsi, South Korea, Asia",Hana Ventures
Seed Round - TuringDream,https://www.crunchbase.com/funding_round/turingdream-seed--54fa6652,Seed,2000000,EUR,2309810,2026-03-23,Seed,"TuringDream redefines education. Deeply personal, broadly available, and substantially cheaper.",https://www.turingdream.com,3,"Artificial Intelligence (AI), EdTech, Education","Madrid, Madrid, Spain, Europe",SETT
Seed Round - FOTOhub,https://www.crunchbase.com/funding_round/fotohub-seed--6167a167,Seed,5100000,USD,5100000,2026-03-05,Seed,"FOTOhub provides a software platform for automated content creation using generative AI across images, video, audio, text, and design.",https://fotohub.app,2,"Artificial Intelligence (AI), B2B, Content Creators, Developer Platform, Digital Media, Enterprise Software, Information Technology, Machine Learning, Software, Video Editing","Bydgoszcz, Kujawsko-Pomorskie, Poland, Europe",DGE3 Investment VC
Series F - VAST Data,https://www.crunchbase.com/funding_round/vast-data-series-f--4c6166b5,Series F,500000000,USD,500000000,2026-03-09,Late Stage Venture,"VAST Data offers a unified data platform that integrates storage, database, and compute capabilities into a single software platform.",http://www.vastdata.com,9,"AI Infrastructure, Artificial Intelligence (AI), Database, Software","New York, New York, United States, North America",
Seed Round - Core AI,https://www.crunchbase.com/funding_round/core-ai-seed--2f064bdc,Seed,4100000,USD,4100000,2026-03-19,Seed,"Core AI Simplifies credit with AI-powered tools for SaaS growth through seamless, customized solutions.",https://www.core-ai.tech/,2,"Artificial Intelligence (AI), SaaS","São Paulo, Sao Paulo, Brazil, South America",14B Venture Capital
Funding Round - SweGreen,https://www.crunchbase.com/funding_round/swegreen-undisclosed--9140abba,Funding Round,20000000,SEK,2144689,2026-03-25,,"SweGreen is the #1 Agtech company of Sweden! We offer InStore vertical farming solutions to supermarkets, retailers, restaurants and hotels!",http://swegreen.com,7,"AgTech, Artificial Intelligence (AI), Farming","Stockholm, Stockholms Lan, Sweden, Europe",
Series A - Edubuk,https://www.crunchbase.com/funding_round/edubuk-series-a--d044ef3b,Series A,50000000,USD,50000000,2026-03-15,Early Stage Venture,Globally Award Winning Academic & Professional Credentials Verification Protocol on the Blockchain for Universities & Employers,https://edubuk.com/,8,"Artificial Intelligence (AI), Blockchain, EdTech, Education, Machine Learning","Hyderabad, Telangana, India, Asia",Nimbus Capital
Angel Round - Quanxiangzu,https://www.crunchbase.com/funding_round/quanxiangzu-angel--d412e8cc,Angel,50000000,CNY,7281942,2026-03-11,Seed,"Quanxiangzu is a digital credit rental platform that offers zero-deposit rentals, AI-powered risk control, and SaaS management solutions.",,1,"Artificial Intelligence (AI), Credit, SaaS",,Suzhou Zuxiang Future Venture Capital
Pre Seed Round - VoiceBit,https://www.crunchbase.com/funding_round/voicebit-pre-seed--09106914,Pre-Seed,2500000,USD,2500000,2026-03-19,Seed,Voice Ordering for Restaurants,https://www.voicebit.ai/,2,"Artificial Intelligence (AI), Restaurants","San Francisco, California, United States, North America",1984 Ventures
Seed Round - ShipBee,https://www.crunchbase.com/funding_round/shipbee-seed--02553ef1,Seed,500000,USD,500000,2026-03-11,Seed,ShipBee operates as an AI-powered one-stop-shop digital logistics marketplace.,https://www.shipbee.io,2,"Artificial Intelligence (AI), Logistics","Doha, Ad Dawhah, Qatar, Asia",GrowthX Capital
Angel Round - Nobel Prize Life Science,https://www.crunchbase.com/funding_round/nobel-prize-life-science-angel--76327afc,Angel,17500000,CNY,2548696,2026-03-11,Seed,Nobel Prize Life Science focused on the core sectors of AI-driven healthcare and the broader health industry.,http://s.iresearch.cn/search/gongsi,1,"Artificial Intelligence (AI), Clinical Trials, Health Care, Product Research",,Zhongye Fund
Venture Round - Kvantify,https://www.crunchbase.com/funding_round/kvantify-series-unknown--b0f0e50b,Venture - Series Unknown,7000000,EUR,8129600,2026-03-05,,Kvantify provides Quantum computing and HPC software solutions that address hard computational challenges.,https://www.kvantify.dk/,6,"Artificial Intelligence (AI), Cloud Computing, FinTech, Information Technology, Life Science, Machine Learning, Quantum Computing, Software","Copenhagen, Hovedstaden, Denmark, Europe",
Seed Round - EchoWi,https://www.crunchbase.com/funding_round/echowi-seed--d19ace11,Seed,750000,EUR,869736,2026-03-04,Seed,First end-to-end platform that helps brands measure and improve their visibility in AI-generated answers,https://echowi.ai/,1,"Artificial Intelligence (AI), Digital Marketing, Generative AI, Information Technology, Marketing, Marketing Automation, SEO, Software","Madrid, Madrid, Spain, Europe",Successful Fund I
Angel Round - ChengAnCloud,https://www.crunchbase.com/funding_round/chengancloud-angel--770206d3,Angel,10000000,CNY,1447178,2026-03-23,Seed,ChengAnCloud is a technology company specializing in smart city services.,,1,"Artificial Intelligence (AI), Information Technology",,
Seed Round - HydraDB,https://www.crunchbase.com/funding_round/hydradb-seed--1829a764,Seed,6500000,USD,6500000,2026-03-12,Seed,HydraDB provides the developer tools and infrastructure to give agents context and memory.,https://hydradb.com,1,"AI Infrastructure, Artificial Intelligence (AI), Database, Software","San Francisco, California, United States, North America",
Seed Round - Neolab,https://www.crunchbase.com/funding_round/neolab-5561-seed--4b1b35e1,Seed,5000000,USD,5000000,2026-03-17,Seed,"NeoLab AI's platform simplifies AI deployment via unified orchestration, compute, monitoring, and scaling.",https://neolab.build,1,Artificial Intelligence (AI),"San Francisco, California, United States, North America",
Pre Seed Round - Refine,https://www.crunchbase.com/funding_round/refine-e0dd-pre-seed--ad8d5f2b,Pre-Seed,600000,USD,600000,2026-03-01,Seed,"Refine is an AI-powered platform designed for training in retailing, negotiations, and procurement.",https://refine-skills.com,1,"Artificial Intelligence (AI), Information Technology","Delaware, Ohio, United States, North America",World Solver
Funding Round - Antioch,https://www.crunchbase.com/funding_round/antioch-5b7e-undisclosed--c168bee0,Funding Round,8400000,USD,8400000,2026-03-04,,Develop autonomy at the speed of software. Full-stack simulation to test and develop autonomous systems faster.,https://antioch.com,2,"Agentic AI, Generative AI, Information Technology, Manufacturing, Robotics, Simulation, Software","New York, New York, United States, North America",Category Ventures
Angel Round - Jujiao Optoelectronics,https://www.crunchbase.com/funding_round/jujiao-optoelectronics-angel--70696752,Angel,10000000,CNY,1445504,2026-03-04,Seed,"Jujiao Optoelectronics focuses on two main areas semiconductor testing and processing, and industrial automated metrology.",https://www.juopt.com/,1,"Intelligent Systems, Laser, Operating Systems","Minhang, Shanghai, China, Asia",Liuhe Chuangtou
Series B - Fainders.AI,https://www.crunchbase.com/funding_round/fainders-ai-series-b--ce351b64,Series B,5000000000,KRW,3325152,2026-03-18,Early Stage Venture,Fainders.AI is an AI-powered offline retail digitalization solution provider.,https://fainders.ai/static/index-eng.html,3,"Artificial Intelligence (AI), Computer Vision, Information Technology, Retail Technology, Software","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",
Venture Round - Lucid Bots,https://www.crunchbase.com/funding_round/lucid-drone-technologies-series-unknown--7d78eba9,Venture - Series Unknown,745000,USD,745000,2026-03-03,,Lucid Bots is a technology company that develops autonomous robotic systems designed for industrial cleaning and exterior maintenance tasks.,https://www.lucidbots.com,8,"Artificial Intelligence (AI), Drones, Industrial Automation, Manufacturing, Robotics","Charlotte, North Carolina, United States, North America",Toloka.vc
Venture Round - MDHow,https://www.crunchbase.com/funding_round/mdhow-series-unknown--6998326d,Venture - Series Unknown,6000000,USD,6000000,2026-03-16,,MDHow.com is an online platform that leverages AI to provide personalized medical advice.,https://mdhow.com,1,"Artificial Intelligence (AI), Medical","San Diego, California, United States, North America",FasterCapital
Seed Round - Reclaim Security,https://www.crunchbase.com/funding_round/reclaim-security-seed--a3ea456c,Seed,6000000,USD,6000000,2026-03-04,Seed,Reclaim Security builds AI-powered software to automatically detect and fix security risks in an organization’s IT environment.,https://reclaim.security/,2,"Artificial Intelligence (AI), Computer, Network Security","New York, New York, United States, North America",
Seed Round - YURUBUL,https://www.crunchbase.com/funding_round/yurubul-seed--9044a9a3,Seed,500000,USD,500000,2026-03-06,Seed,AI Assistant for searching hyper-local listings,https://yurubul.com,1,"Agentic AI, Natural Language Processing","London, England, United Kingdom, Europe",Oria Capital
Seed Round - Smycles,https://www.crunchbase.com/funding_round/smycles-seed--d506b235,Seed,2000000,EUR,2319295,2026-03-04,Seed,Smycles GmbH is a German software company specializing in AI-powered tools for assembling and optimizing interdisciplinary teams.,https://www.smycles.com,1,"Artificial Intelligence (AI), Business Intelligence, Innovation Management","Dortmund, Nordrhein-Westfalen, Germany, Europe",SeedCapital Dortmund
Seed Round - CavilinQ,https://www.crunchbase.com/funding_round/cavilinq-seed--d61fa8fb,Seed,8760000,USD,8760000,2026-03-19,Seed,CavilinQ develops quantum connectivity hardware designed to link quantum processors and expand quantum computing capability.,https://www.cavilinq.com/,1,"Artificial Intelligence (AI), Electronics, Quantum Computing","Cambridge, Massachusetts, United States, North America",
Series D - Numerion Labs,https://www.crunchbase.com/funding_round/atomwise-series-d--45b160b0,Series D,19794945,USD,19794945,2026-03-19,Late Stage Venture,Numerion Labs develops artificial intelligence systems using powerful deep learning algorithms and supercomputers for drug discovery.,https://numerionlabs.ai,11,"Artificial Intelligence (AI), Biotechnology, Health Care, Machine Learning, Medical, Pharmaceutical","San Francisco, California, United States, North America",
Seed Round - Bevyl,https://www.crunchbase.com/funding_round/bevyl-seed--9e2a8d96,Seed,799994,USD,799994,2026-03-17,Seed,"Bevyl is an AI video editing engine that turns raw footage into on-brand, ready-to-post videos for social media marketing.",https://www.bevyl.ai/,1,"Generative AI, Social Media Marketing, Video Editing","Katonah, New York, United States, North America",
Venture Round - Astromech,https://www.crunchbase.com/funding_round/astromech-5db3-series-unknown--0d542735,Venture - Series Unknown,10499999,USD,10499999,2026-03-26,,"Astromech provides AI-driven solutions for biotechnology research, supporting genetic engineering and synthetic biology projects.",https://astromech.com/,2,"Artificial Intelligence (AI), Data Management, Robotics","Austin, Texas, United States, North America",
Venture Round - Nuance Labs,https://www.crunchbase.com/funding_round/nuance-labs-series-unknown--f60676e3,Venture - Series Unknown,46699985,USD,46699985,2026-03-26,,Nuance Labs an AI research company is developing the first human foundation model that understands and displays emotion in real time.,https://www.nuancelabs.net,2,"Artificial Intelligence (AI), Information Technology, Product Research","Seattle, Washington, United States, North America",
Seed Round - Mason AI,https://www.crunchbase.com/funding_round/mason-ai-seed--7d5ab29a,Seed,4310000,USD,4310000,2026-03-17,Seed,Mason AI is a software development company that offers an AI-powered platform for automating building reviews.,https://www.withmason.ai/,2,"Artificial Intelligence (AI), Construction, Document Management, Machine Learning, Software","San Francisco, California, United States, North America",
Venture Round - Sea12 Technologies,https://www.crunchbase.com/funding_round/sea12-technologies-series-unknown--961ce34c,Venture - Series Unknown,24932968,USD,24932968,2026-03-17,,Sea12 Technologies delivers AI-powered knowledge tools that support manufacturing operations and safety decisions.,https://www.sea12.co,1,"Artificial Intelligence (AI), Enterprise Software, Machine Learning, Software","New York, New York, United States, North America",
Venture Round - ziggiz,https://www.crunchbase.com/funding_round/ziggiz-series-unknown--0d4ccbd5,Venture - Series Unknown,10749995,USD,10749995,2026-03-17,,ziggiz is a cybersecurity company that offers data infrastructure and agentic AI for real time security insights.,https://www.ziggiz.ai/,1,"Agentic AI, Cyber Security, Data Governance, Machine Learning","Chattanooga, Tennessee, United States, North America",
Seed Round - Bild,https://www.crunchbase.com/funding_round/bild-596f-seed--b4388c8c,Seed,1030000,USD,1030000,2026-03-17,Seed,Bild is an AI automation company that automates technical documentation for medical devices.,https://www.bild-engineering.io/,2,"Artificial Intelligence (AI), Electronic Design Automation (EDA), Health Care, Medical Device","Austin, Texas, United States, North America",
Pre Seed Round - Keyban,https://www.crunchbase.com/funding_round/keyban-pre-seed--f565596b,Pre-Seed,500000,EUR,574967,2026-03-16,Seed,"Agentic Commerce, Digital Product Passport, DPP, Agent Wallet, Blockchain Loyalty, AI Agents, Stablecoins, Web3 Commerce, Tokenization, SaaS",https://www.keyban.io/,2,"Agentic AI, Blockchain, Digital Marketing, E-Commerce, Loyalty Programs, Retail Technology, Web3","Paris, Ile-de-France, France, Europe",
Seed Round - Roboro,https://www.crunchbase.com/funding_round/roboro-seed--3bdbf941,Seed,625000,USD,625000,2026-03-25,Seed,"Roboro is an AI driven platform that provides legislative assistance, real-time tracking, and bill analysis for government professionals.",https://roboro.ai,1,"Artificial Intelligence (AI), Information Technology, Software","Cary, Illinois, United States, North America",
Venture Round - BNTO,https://www.crunchbase.com/funding_round/viavia-series-unknown--b5f37811,Venture - Series Unknown,22431991,USD,22431991,2026-03-25,,"BNTO is an AI-powered subscription platform that offers personalized fashion experiences by integrating new purchases, rentals, and resales.",https://www.bnto.com,4,"Artificial Intelligence (AI), E-Commerce, Fashion, Retail Technology, Supply Chain Management","Los Angeles, California, United States, North America",
Seed Round - RevaTerra,https://www.crunchbase.com/funding_round/revaterra-seed--f8e772e5,Seed,515788,USD,515788,2026-03-25,Seed,RevaTerra is an energy company that develops AI-based bioenergy solutions to transform biomass waste into renewable fuels.,https://www.revaterra.co,2,"AgTech, Artificial Intelligence (AI), Biofuel, Biomass Energy, Forestry","Atlanta, Georgia, United States, North America",
Seed Round - CodeIntegrity,https://www.crunchbase.com/funding_round/codeintegrity-seed--04673bbb,Seed,4805008,USD,4805008,2026-03-16,Seed,"CodeIntegrity is an AI-powered solution that optimizes task allocation with AI, cutting costs and streamlining assignments.",https://codeintegrity.ai/,2,"Artificial Intelligence (AI), Information Technology","Bellevue, Washington, United States, North America",
Seed Round - Grw AI,https://www.crunchbase.com/funding_round/grw-ai-seed--e4958382,Seed,3984093,USD,3984093,2026-03-24,Seed,Grw AI offers scalable 1:1 coaching solutions that leverage AI to assist B2B sales teams in completing deals.,https://www.grw.ai/,2,"Artificial Intelligence (AI), B2B, Information Technology, Software","San Francisco, California, United States, North America",
Seed Round - Robot Toolworx,https://www.crunchbase.com/funding_round/robot-toolworx-seed--8fff646b,Seed,5637319,USD,5637319,2026-03-23,Seed,"Robot Toolworx builds AI software to automate industrial machine maintenance, improving efficiency and reducing downtime.",https://robotoolworx.ai/,1,"Artificial Intelligence (AI), Industrial Manufacturing, Transportation","Rutherford, New Jersey, United States, North America",
Seed Round - Galatiq,https://www.crunchbase.com/funding_round/galatiq-seed--047bb728,Seed,2899993,USD,2899993,2026-03-20,Seed,"GalaxiQ.AI is an AI-driven SaaS platform that helps businesses automate marketing, campaigns, and implement multi-product AI solutions.",https://galatiq.ai/,1,"Artificial Intelligence (AI), Information Technology, Service Industry","Austin, Texas, United States, North America",
Seed Round - Meteoria,https://www.crunchbase.com/funding_round/meteoria-seed--27b8b832,Seed,700000,EUR,810858,2026-03-19,Seed,Meteoria is a digital platform that uses Generative Engine Optimization to help brands monitor and improve their visibility in AI responses.,https://meteoria.ai/,1,"Analytics, Artificial Intelligence (AI), Business Intelligence, Search Engine","Saint-mandé, Ile-de-France, France, Europe",
Pre Seed Round - Omny,https://www.crunchbase.com/funding_round/omny-0961-pre-seed--9c643b86,Pre-Seed,750000,EUR,864367,2026-03-09,Seed,Real estate IA Agent,https://www.omny.fr,1,"Agentic AI, Real Estate","Paris, Ile-de-France, France, Europe",
Venture Round - Almanac Health,https://www.crunchbase.com/funding_round/almanac-health-series-unknown--d890c7fd,Venture - Series Unknown,11850003,USD,11850003,2026-03-16,,Almanac Health is a health tech company that offers AI medical assistant with peer reviewed medical knowledge base.,,1,"Agentic AI, Apps, Health Care, Medical, Virtual Assistant","Dover, Delaware, United States, North America",
Venture Round - Greeter,https://www.crunchbase.com/funding_round/greeter-134d-series-unknown--d9cf2de1,Venture - Series Unknown,7777764,USD,7777764,2026-03-06,,Greeter is an agentic AI company that offers a virtual assistant for marketing solutions.,https://hellogreeter.com/,1,"Agentic AI, Marketing, Virtual Assistant","New York, New York, United States, North America",
Venture Round - Ramona,https://www.crunchbase.com/funding_round/ramona-optics-series-unknown--693e60ce,Venture - Series Unknown,26037360,USD,26037360,2026-03-11,,Ramona develops high-throughput microscopy tools to unlock previously impossible experiments within the modern biology lab.,https://www.ramonaoptics.com,15,"Biotechnology, Hardware, Machine Learning, Software","Durham, North Carolina, United States, North America",
Seed Round - OnVibe,https://www.crunchbase.com/funding_round/onvibe-seed--fa31d718,Seed,3000000,USD,3000000,2026-03-03,Seed,OnVibe is an AI platform that helps creators and small businesses create content and grow online.,https://onvibe.co/,1,"Apps, Content, Content Discovery, Generative AI","Santa Clara, California, United States, North America",
Venture Round - Adapter,https://www.crunchbase.com/funding_round/adapter-d4d5-series-unknown--7751b1a9,Venture - Series Unknown,10993326,USD,10993326,2026-03-10,,Adapter is a personal computing company that offers a virtual assistant that offers reminders and suggestions based on user's personal data.,https://adapter.com/,1,"Agentic AI, Apps, Virtual Assistant","Canton, Georgia, United States, North America",
Seed Round - TechVisory,https://www.crunchbase.com/funding_round/techvisory-seed--ad9430f0,Seed,2500000,EUR,2946369,2026-03-02,Seed,Techvisory offers advanced solutions to assist businesses in making wise and informed decisions.,https://www.techvisory.it,1,"Business Intelligence, Consulting, Machine Learning, Productivity Tools","Trento, Trentino-Alto Adige, Italy, Europe",
Seed Round - NewWork Software,https://www.crunchbase.com/funding_round/newwork-software-seed--5ad03452,Seed,625000,USD,625000,2026-03-02,Seed,NewWork Software provides NEWWORK HR+ for centralized HR management.,https://www.newwork.com,1,"Artificial Intelligence (AI), Enterprise Resource Planning (ERP), Human Resources, Software","Palo Alto, California, United States, North America",
Venture Round - Surgical Safety Technologies Inc.,https://www.crunchbase.com/funding_round/surgical-safety-technologies-series-unknown--07b417ac,Venture - Series Unknown,18226849,USD,18226849,2026-03-01,,The black box technology to transform care through transparency.,https://surgicalsafety.com,2,"Artificial Intelligence (AI), Health Care, Hospital, Medical","New York, New York, United States, North America",
Pre Seed Round - Mimira,https://www.crunchbase.com/funding_round/mimira-pre-seed--a407f67f,Pre-Seed,1200000,USD,1200000,2026-03-03,Seed,AI-Powered Public Procurement,https://www.mimira.eu/?utm_source=crunchbase&utm_medium=referral&utm_campaign=company-profile,1,"Artificial Intelligence (AI), Government, GovTech, Procurement, Software","Warsaw, Mazowieckie, Poland, Europe",
Series A - TestBox,https://www.crunchbase.com/funding_round/testbox-series-a--0dc78faf,Series A,12000000,USD,12000000,2026-03-10,Early Stage Venture,"TestBox create AI-powered demo and POC environments with custom data that mirrors your prospect's business, closing deals faster.",https://www.testbox.com,4,"Artificial Intelligence (AI), Software","San Francisco, California, United States, North America",
Seed Round - Arlula,https://www.crunchbase.com/funding_round/arlula-seed--943c0e83,Seed,3400000,AUD,2399329,2026-03-14,Seed,"Arlula unifies satellite tasking, scheduling, and secure data delivery with scalable, ML-powered ground ops.",https://arlula.com/,3,"Artificial Intelligence (AI), Data Management, Information Technology, Machine Learning, Software","Sydney, New South Wales, Australia, Oceania",
Seed Round - Kanu AI,https://www.crunchbase.com/funding_round/kanu-ai-seed--fd06a7df,Seed,4700000,USD,4700000,2026-03-20,Seed,"Your AI Cloud Engineer. Deliver production-ready software, not just code.",https://getkanu.com,1,"Artificial Intelligence (AI), Cloud Computing, Cloud Infrastructure, Software","Bellevue, Washington, United States, North America",
Pre Seed Round - AyaGuide,https://www.crunchbase.com/funding_round/ayaguide-pre-seed--b5f375ab,Pre-Seed,625000,USD,625000,2026-03-27,Seed,The world's first consciousness OS,,1,"Artificial Intelligence (AI), Education, Information Technology, Machine Learning, Mental Health, Personal Development",,
Seed Round - Vistoya,https://www.crunchbase.com/funding_round/vistoya-seed--f35fb869,Seed,6800000,USD,6800000,2026-03-22,Seed,A platform for fashion collective - discover new brands and products.,https://vistoya.com,1,"Advertising Platforms, Agentic AI, AI Infrastructure, Communities, E-Commerce Platforms, Generative AI, Marketplace, Social Media, Social Network",,
Pre Seed Round - Zapdos Labs,https://www.crunchbase.com/funding_round/zapdos-labs-pre-seed--110c38f6,Pre-Seed,500000,USD,500000,2026-03-31,Seed,AI video agents for the physical world. Converts cameras and machine data into video agents that saves lives,https://zapdoslabs.com,1,"Artificial Intelligence (AI), Computer Vision, Machine Learning, Video","Austin, Texas, United States, North America",
