Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Organization Description,Organization Website,Number of Funding Rounds,Organization Industries,Organization Location,Lead Investors
Venture Round - Igloo,https://www.crunchbase.com/funding_round/axinan-series-unknown--04894d8e,Venture - Series Unknown,5000000,USD,5000000,2026-01-26,,Igloo is an insurtech firm that creates insurance solutions to help companies eliminate risk exposure and optimize products.,https://www.iglooinsure.com,5,"Artificial Intelligence (AI), Financial Services, FinTech, Insurance, InsurTech","Singapore, Central Region, Singapore, Asia",
Pre Seed Round - Yipy,https://www.crunchbase.com/funding_round/yipy-pre-seed--470f000c,Pre-Seed,1000000,USD,1000000,2026-01-13,Seed,Yipy is a standards management systems for hotels.,https://www.yipy.io,1,"Artificial Intelligence (AI), Web Development","Salt Lake City, Utah, United States, North America","Great North Ventures, Ollin Ventures"
Pre Seed Round - KOLECT,https://www.crunchbase.com/funding_round/kolect-pre-seed--decd6267,Pre-Seed,1200000,USD,1200000,2026-01-12,Seed,"Kolect is a crypto quantitative trading platform to build, backtest, and deploy strategies using market and social data.",https://kolect.info/,1,"Artificial Intelligence (AI), Cryptocurrency, Financial Services","Hong Kong, Hong Kong Island, Hong Kong, Asia",amber.ac
Venture Round - Overwatch Imaging,https://www.crunchbase.com/funding_round/overwatch-imaging-series-unknown--db1fe00f,Venture - Series Unknown,500000,USD,500000,2026-01-12,,Overwatch Imaging designs and manufactures imaging systems with custom onboard AI software for piloted aircraft and drones.,http://www.overwatchimaging.com/,3,"Aerospace, Artificial Intelligence (AI), Drones, Navigation, Photography","Hood River, Oregon, United States, North America",Elevate Capital
Pre Seed Round - Libra AI,https://www.crunchbase.com/funding_round/libra-ai-pre-seed--2a7ac6b7,Pre-Seed,1000000,USD,1000000,2026-01-11,Seed,Libra AI is a tech company that offers enterprise AI driven software for workforces.,https://trylibra.ai,1,"Artificial Intelligence (AI), Enterprise Software, Software","Palo Alto, California, United States, North America",AMS Ventures
Seed Round - Moushen Intelligent,https://www.crunchbase.com/funding_round/moushen-intelligent-seed--add56840,Seed,10000000,CNY,1429817,2026-01-04,Seed,"Moushen Intelligent is a Shanghai-based startup specializing in embodied AI, particularly generative universal embodied brains for robotics",,2,"Artificial Intelligence (AI), Embedded Systems, Robotics","Shanghai, Shanghai, China, Asia",Xuhui Venture Capital
Seed Round - Fencer,https://www.crunchbase.com/funding_round/fencer-seed--0c3184ad,Seed,5500000,USD,5500000,2026-01-13,Seed,Fencer provides an integrated cybersecurity and compliance platform for software startups.,https://fencer.dev,1,"Artificial Intelligence (AI), Cloud Computing, Compliance, Cyber Security, Developer Tools, DevOps, Enterprise Software, SaaS, Security, Software","West New York, New Jersey, United States, North America",MHS Capital
Venture Round - Creda Health,https://www.crunchbase.com/funding_round/know-your-meds-series-unknown--74f714c1,Venture - Series Unknown,1300000,USD,1300000,2026-01-26,,Creda Health is a health tech company that offers an AI based mobile application for profile-based information on all the medications.,https://www.credahealth.com/,2,"Artificial Intelligence (AI), Health Care, iOS, Machine Learning, Mobile, Social Media","Waltham, Massachusetts, United States, North America",
Seed Round - Runbear,https://www.crunchbase.com/funding_round/runbear-seed--25eccca6,Seed,1050000,USD,1050000,2026-01-17,Seed,Stop the tab toggle. Respond 10x faster to any message you get.,https://runbear.io,2,"Artificial Intelligence (AI), B2B, Information Technology, SaaS","San Mateo, California, United States, North America",K2G Tech Fund
Angel Round - Benko Technology,https://www.crunchbase.com/funding_round/benko-technology-angel--bc52151e,Angel,40000000,CNY,5709718,2026-01-07,Seed,Benko Technology a developer of integrated medical training platforms.,,1,"Artificial Intelligence (AI), Health Care, Medical","Yünnan, Yunnan, China, Asia",
Venture Round - Chakra Labs,https://www.crunchbase.com/funding_round/chakra-labs-series-unknown--97ca9773,Venture - Series Unknown,10056320,USD,10056320,2026-01-23,,"Chakra Labs sources differentiated, proprietary data from consumers giving AI teams access to datasets for inference and post-training.",https://www.chakra.dev/,1,"Artificial Intelligence (AI), Database, Data Integration, Machine Learning, SaaS, Software","Brooklyn, New York, United States, North America",
Pre Seed Round - Rollo Robotics,https://www.crunchbase.com/funding_round/rollo-robotics-pre-seed--1283cc56,Pre-Seed,3700000,EUR,4319296,2026-01-08,Seed,Rollo Robotics develops autonomous monowheel security robots using gyroscopic stabilisation technology.,https://1rollo.com/,1,"Robotic Process Automation (RPA), Robotics, Security","Tallinn, Harjumaa, Estonia, Europe",FoodLabs
Angel Round - Boshi Artificial Intelligence,https://www.crunchbase.com/funding_round/boshi-artificial-intelligence-angel--49965ad5,Angel,8000000,CNY,1149227,2026-01-20,Seed,"Boshi Artificial Intelligence specializes in AIGC design platforms, AI education systems, and integrated AI training room solutions.",,1,"Artificial Intelligence (AI), Training","Harbin, Heilongjiang, China, Asia",
Angel Round - Sing a folk song,https://www.crunchbase.com/funding_round/sing-a-folk-song-angel--39f3f8a2,Angel,8000000,CNY,1149293,2026-01-20,Seed,Sing a folk song is a Changzhishange is a diversified provider of AI-driven legal solutions.,,1,"Artificial Intelligence (AI), Information Technology",,
Angel Round - Galix Artificial Intelligence,https://www.crunchbase.com/funding_round/galix-artificial-intelligence-angel--52b4b27a,Angel,10000000,USD,10000000,2026-01-08,Seed,Galix Artificial Intelligence is a technology companies focusing on Generative Engine Optimization (GEO) services.,,1,"Artificial Intelligence (AI), Machine Learning",,Princeton International
Pre Seed Round - Cumulus Labs,https://www.crunchbase.com/funding_round/cumulus-labs-pre-seed--f567ffe6,Pre-Seed,500000,USD,500000,2026-01-13,Seed,"Cumulus Labs develops software for creating, running, and managing virtual labs and hands-on training environments.",https://cumuluslabs.io,1,"AI Infrastructure, Artificial Intelligence (AI), Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, GPU, Infrastructure, IT Infrastructure, Machine Learning","San Francisco, California, United States, North America",Y Combinator
Seed Round - Orchestra Health,https://www.crunchbase.com/funding_round/orchestra-health-c61c-seed--7156ace7,Seed,1999919,USD,1999919,2026-01-12,Seed,"Orchestra Health develops an AI-powered preoperative readiness platform to streamline surgical intake, improve patient outcomes.",https://www.orchestrahealth.com,1,"Artificial Intelligence (AI), Health Care, Human Resources","San Antonio, Texas, United States, North America",
Venture Round - Postura Ergonomics,https://www.crunchbase.com/funding_round/gymnasio-series-unknown--e9ff2803,Venture - Series Unknown,2750000,EUR,3264835,2026-01-30,,Postura Ergonomics develops an AI-based management software for ergonomic analysis in manufacturing companies.,https://landing.postura.vision,3,"Artificial Intelligence (AI), Risk Management, Software","Milano, Lombardia, Italy, Europe","CDP Venture Capital, Indaba"
Venture Round - Fractile,https://www.crunchbase.com/funding_round/fractile-dd0e-series-unknown--50670b8d,Venture - Series Unknown,22500000,USD,22500000,2026-01-15,,Fractile is building chips that remove every bottleneck to running large language models at a global scale,https://www.fractile.ai/,4,"AI Infrastructure, Artificial Intelligence (AI), Hardware, Semiconductor","London, England, United Kingdom, Europe",NATO Innovation Fund
Seed Round - Supwat,https://www.crunchbase.com/funding_round/supwat-seed--bbab88e8,Seed,200000000,JPY,1277919,2026-01-06,Seed,Supwat provides a solution platform for R&D in the manufacturing industry based on proprietary mechanical informatics technology.,https://www.supwat.com/,1,"Artificial Intelligence (AI), Consulting, Industrial Manufacturing, Manufacturing, Product Research, Software","Tokyo, Tokyo, Japan, Asia",Inspire
Funding Round - No Agent List,https://www.crunchbase.com/funding_round/no-agent-list-undisclosed--b8aca3c0,Funding Round,10000000,USD,10000000,2026-01-13,,"No Agent List provides data-driven, agent-free real estate lead lists for investors, focusing on opportunities like bankruptcy, auction etc.",https://www.noagentlist.com,1,"Artificial Intelligence (AI), Real Estate","Beverly Hills, California, United States, North America",
Pre Seed Round - Emerald,https://www.crunchbase.com/funding_round/emerald-cdfe-pre-seed--8d29aae3,Pre-Seed,1200000,USD,1200000,2026-01-29,Seed,"Emerald is a preventive health membership with local screenings, all your data in one place, and an action plan unique to your biology.",https://withemerald.com/,2,"Artificial Intelligence (AI), Generative AI, Health Care, Health Insurance, Medical, Personal Health","London, England, United Kingdom, Europe",Boost Capital Partners
Pre Seed Round - Mosaico,https://www.crunchbase.com/funding_round/mosaico-02bc-pre-seed--42758b54,Pre-Seed,1000000,EUR,1163944,2026-01-19,Seed,Pioneering Data Management for Physical AI and Robotics.,https://mosaico.dev,1,"AI Infrastructure, Open Source, Robotics, Software","Reggio Nell'emilia, Emilia-Romagna, Italy, Europe",Connect Ventures
Seed Round - HeyMilo,https://www.crunchbase.com/funding_round/heymilo-seed--9d131868,Seed,3899997,USD,3899997,2026-01-05,Seed,"HeyMilo is an AI-powered candidate screening platform that enables organizations to screen, interview, and evaluate candidates.",https://www.heymilo.ai/,3,"Artificial Intelligence (AI), Generative AI, Recruiting, SaaS","New York, New York, United States, North America",
Seed Round - Chip Data Centers,https://www.crunchbase.com/funding_round/chip-data-centers-seed--f3961ca9,Seed,735421,USD,735421,2026-01-02,Seed,Chip Data Centers offers AI enabled data center for handling sensitive data.,https://www.chipdatacenters.com/,1,"Artificial Intelligence (AI), Data Center, Data Management, Data Storage","Waterloo, Ontario, Canada, North America",
Venture Round - Midcentury,https://www.crunchbase.com/funding_round/midcentury-series-unknown--599cafa1,Venture - Series Unknown,8895293,USD,8895293,2026-01-06,,Midcentury offers privacy-focused data monetization and access tools for developers and consumers.,https://www.midcentury.xyz,1,"Artificial Intelligence (AI), Generative AI, Market Research","New York, New York, United States, North America",
Seed Round - BlueJam,https://www.crunchbase.com/funding_round/bluejam-seed--cc0255b2,Seed,500000,USD,500000,2026-01-15,Seed,BlueJam offers an AI-powered platform for clear articulation and engagement of strategy across all employee levels.,https://bluejam.io,3,"Artificial Intelligence (AI), Software","Long Island City, New York, United States, North America",
Seed Round - Stareep Smart Sleep,https://www.crunchbase.com/funding_round/stareep-smart-sleep-seed--91708d11,Seed,100000000,CNY,14298174,2026-01-04,Seed,Stareep Smart Sleep develops AI‑driven smart beds with an intelligence system to monitor and adjust sleep throughout the full sleep cycle.,https://stareep.net,2,"Artificial Intelligence (AI), Furniture, Sensor","Shenzhen, Guangdong, China, Asia",
Venture Round - Mechademy Incorporated,https://www.crunchbase.com/funding_round/mechademy-incorporated-series-unknown--46cb4bd3,Venture - Series Unknown,9086015,USD,9086015,2026-01-02,,"Mechademy Incorporated is a cloud-based SaaS platform for remote monitoring of Turbo-machinery, providing performance analytics.",https://www.mechademy.com/,2,"Analytics, Cloud Computing, Predictive Analytics, SaaS","Houston, Texas, United States, North America",
Seed Round - VyTek,https://www.crunchbase.com/funding_round/vytek-seed--f9f7612c,Seed,2000000,USD,2000000,2026-01-05,Seed,VyTek Civilization Stack is a nation-building technology company redefining the foundation of modern civilization.,https://www.vytek-it.com/,1,"Artificial Intelligence (AI), Digital Media, Infrastructure","Dallas, Texas, United States, North America","FasterCapital, Hesham Zreik"
Seed Round - Foundry Robotics,https://www.crunchbase.com/funding_round/foundry-robotics-seed--dfbf8bce,Seed,5500000,USD,5500000,2026-01-29,Seed,Foundry Robotics is an AI driven robotics company rebuilding manufacturing with advanced assembly automation and production systems.,https://www.foundryrobotics.ai/,1,"Artificial Intelligence (AI), Manufacturing, Robotics","San Francisco, California, United States, North America",
Seed Round - Ferra,https://www.crunchbase.com/funding_round/ferra-7bd3-seed--16e4f8ff,Seed,3315000,USD,3315000,2026-01-28,Seed,Ferra offers an AI-native structural steel estimating platform built for modern fabricators.,https://bidferra.com/,1,"Civil Engineering, Construction, Enterprise Software, Generative AI","New York, New York, United States, North America",
Venture Round - Scala,https://www.crunchbase.com/funding_round/scala-ai-series-unknown--9581f59f,Venture - Series Unknown,8499992,USD,8499992,2026-01-28,,Scala is an AI operations platform built for modern contact center and customer experience leaders.,https://scala.ai,1,"Artificial Intelligence (AI), Call Center, Generative AI, Information Technology, Software, Software Engineering","Bellevue, Washington, United States, North America",
Seed Round - Offerswap,https://www.crunchbase.com/funding_round/offerswap-4866-seed--b718227d,Seed,2000000,EUR,2329729,2026-01-20,Seed,"One place to buy services, sell smarter, and connect with people.",https://offerswap.app,1,"Artificial Intelligence (AI), E-Commerce Platforms, Marketplace, Social Media","Hämeenlinna, Southern Finland, Finland, Europe",
Pre Seed Round - FOTOhub,https://www.crunchbase.com/funding_round/fotohub-pre-seed--9e3f076c,Pre-Seed,4500000,PLN,1243009,2026-01-10,Seed,"Next-gen multimodal AI content factory: Automated Photo, Text, Video, Audio & Design Infrastructure | Multi-Hub AI | API & Cloud GPU",https://fotohub.pl,1,"Artificial Intelligence (AI), B2B, Content Creators, Developer Platform, Digital Media, Enterprise Software, Information Technology, Machine Learning, Software, Video Editing","Bydgoszcz, Kujawsko-Pomorskie, Poland, Europe",
Seed Round - READO,https://www.crunchbase.com/funding_round/read-o-seed--62500148,Seed,1000000,EUR,1166750,2026-01-12,Seed,"READO is a community-first platform creating defensible, network-effect-driven business models for readers.",https://reado.app,3,"Artificial Intelligence (AI), B2C, Big Data, Media and Entertainment, Mobile Apps, Publishing, Social Media","Frankfurt, Hessen, Germany, Europe",Hessen Kapital
Seed Round - Thub,https://www.crunchbase.com/funding_round/thub-seed--46621069,Seed,1000000,USD,1000000,2026-01-26,Seed,Thub is a healthtech company that offers Agentic AI to streamline patient interactions across visitation touchpoints.,https://www.thub.ai/,1,"Agentic AI, Health Care, Software","Issaquah, Washington, United States, North America",
Venture Round - Riverain Technologies,https://www.crunchbase.com/funding_round/riverain-technologies-series-unknown--dbb49d15,Venture - Series Unknown,8250000,USD,8250000,2026-01-26,,Riverain Technologies is a medical imaging software company that provides physicians with advanced tools to assist in image interpretation.,https://www.riveraintech.com,2,"Artificial Intelligence (AI), Health Care, Machine Learning, Medical Device, Software","Miamisburg, Ohio, United States, North America",
Pre Seed Round - Squid,https://www.crunchbase.com/funding_round/squid-8289-pre-seed--2780af1c,Pre-Seed,500000,USD,500000,2026-01-05,Seed,"Squid offers a workspace for planning, modeling, and testing power grid networks with tools for network analysis and simulation.",https://www.squid.energy,1,"Artificial Intelligence (AI), Electrical Distribution, Energy, GreenTech, Information Technology, Power Grid, Renewable Energy, SaaS, Web Apps","San Francisco, California, United States, North America",Y Combinator
Seed Round - Ambar Memories,https://www.crunchbase.com/funding_round/ambar-memories-seed--48faa43d,Seed,650000,USD,650000,2026-01-23,Seed,Ambar Memories offers an augmented memorabilia platform that merges physical keepsakes with immersive digital experiences.,https://ambarmemories.com/,1,"Generative AI, SaaS, Software","San Jose, California, United States, North America",
Pre Seed Round - Anytool,https://www.crunchbase.com/funding_round/anytool-pre-seed--97fe1a8f,Pre-Seed,1000000,USD,1000000,2026-01-07,Seed,Anytool is an applied research lab focused on transforming how teams build and use internal tools through AI collaboration.,https://www.anytool.sh,1,"Artificial Intelligence (AI), Business Intelligence, Developer Tools, Enterprise Software","San Francisco, California, United States, North America",Y Combinator
Funding Round - Fluidstack,https://www.crunchbase.com/funding_round/fluidstack-undisclosed--96a0c32c,Funding Round,450000000,USD,450000000,2026-01-22,,FluidStack is an AI cloud platform for frontier labs and startups.,https://www.fluidstack.io,4,"Cloud Computing, Cloud Storage, Generative AI, GPU, Information Technology, Machine Learning, Private Cloud, Software","London, England, United Kingdom, Europe",
Seed Round - Tellia,https://www.crunchbase.com/funding_round/tellia-seed--1d6cf9f1,Seed,2999997,USD,2999997,2026-01-22,Seed,Tellia is an agtech company that offers voice assisted operating software for farmers and agronomic advisers.,https://tell-ia.com/,1,"AgTech, Artificial Intelligence (AI), Software","Dover, Delaware, United States, North America",
Seed Round - Acurion,https://www.crunchbase.com/funding_round/acurion-seed--73eb5c0d,Seed,2100000,USD,2100000,2026-01-02,Seed,Acurion develops AI-driven diagnostic solutions that extract actionable genomic biomarker insights from standard pathology images.,https://acurionhealth.com,1,"Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics, Machine Learning, Medical","San Diego, California, United States, North America",TK & Partners
Venture Round - LexAxiom,https://www.crunchbase.com/funding_round/lexaxiom-series-unknown--f6cf0b80,Venture - Series Unknown,10000000,USD,10000000,2026-01-29,,"LexAxiom offers agentic AI-powered growth engine for revenue growth, profit maximization, and margin optimization for law firms.",https://lexaxiom.com/,1,"Agentic AI, Legal, Legal Tech, SaaS","Colorado Springs, Colorado, United States, North America",
Seed Round - TrekAI,https://www.crunchbase.com/funding_round/trekai-seed--bfcba87b,Seed,6500000,USD,6500000,2026-01-28,Seed,"TrekAI is an AI education platform that specializes in learning, training, and application services.",https://trekai.org,1,"Apps, Artificial Intelligence (AI), Education, E-Learning, Training","Norcross, Georgia, United States, North America",
Seed Round - SYNTRA,https://www.crunchbase.com/funding_round/syntra-fb7e-seed--eb1cd964,Seed,10000000,USD,10000000,2026-01-20,Seed,"AI-driven trading infrastructure focused on disciplined execution, real-time risk management, and transparent market operations.",https://syntr.ai,1,"Artificial Intelligence (AI), Cryptocurrency, Financial Services, FinTech, Trading Platform","Warrington, Warrington, United Kingdom, Europe",
Venture Round - AI Lean,https://www.crunchbase.com/funding_round/ai-lean-series-unknown--d5444e15,Venture - Series Unknown,6719236,USD,6719236,2026-01-12,,AI Lean develops an all-in-one technology for processing liens and auctions.,https://www.ai-lean.com/,2,"Artificial Intelligence (AI), Auctions, Property Management","Boston, Massachusetts, United States, North America",
Pre Seed Round - Chamber,https://www.crunchbase.com/funding_round/chamber-f81e-pre-seed--e9db2517,Pre-Seed,500000,USD,500000,2026-01-06,Seed,AI Infrastructure on Autopilot,https://www.usechamber.io,1,"Agentic AI, AI Infrastructure, Artificial Intelligence (AI), Enterprise Software","San Francisco, California, United States, North America",
Venture Round - Cosine,https://www.crunchbase.com/funding_round/buildt-series-unknown--09d30d6a,Venture - Series Unknown,534426,USD,534426,2026-01-02,,Cosine is an AI knowledge engine that understands your codebase.,https://www.cosine.sh,4,"Artificial Intelligence (AI), Developer Platform, Developer Tools, Machine Learning, Natural Language Processing, SaaS","San Francisco, California, United States, North America",
Seed Round - Adgentek,https://www.crunchbase.com/funding_round/adgentek-seed--6258a9bb,Seed,664964,USD,664964,2026-01-16,Seed,Adgentek is an autonomous AI advertising platform optimizing campaigns with real-time decisions and automation.,https://adgentek.ai/,1,"Advertising, Artificial Intelligence (AI), Marketing","Ormond Beach, Florida, United States, North America",
Seed Round - Gravity GTM,https://www.crunchbase.com/funding_round/gravity-gtm-seed--0f546a7b,Seed,500000,USD,500000,2026-01-16,Seed,Gravity is a SaaS company that offers a RevAI platform built for modern GTM.,https://www.gravitygtm.com/,1,"Artificial Intelligence (AI), Marketing, SaaS","Lafayette, Colorado, United States, North America",
Seed Round - EggNest.ai,https://www.crunchbase.com/funding_round/eggnest-ai-seed--f18c66c9,Seed,1151757,USD,1151757,2026-01-15,Seed,EggNest.ai a consulting company that offers solutions and advice on using AI infrastructure to enterprises.,https://www.eggnest.ai/,1,"Artificial Intelligence (AI), Consulting, Enterprise Software","Grand Junction, Colorado, United States, North America",
Seed Round - Thunder Compute,https://www.crunchbase.com/funding_round/thunder-9b4c-seed--8632b331,Seed,4500000,USD,4500000,2026-01-20,Seed,The cheapest GPU cloud for developers,https://www.thundercompute.com,2,"Artificial Intelligence (AI), Cloud Computing, Data Center, Information Technology, Software","San Francisco, California, United States, North America",Matrix
Venture Round - LinearB,https://www.crunchbase.com/funding_round/linear-b-series-unknown--f0763c60,Venture - Series Unknown,11305855,USD,11305855,2026-01-20,,LinearB's Software Engineering Intelligence (SEI) platform translates insights from engineering data into powerful workflow automations.,https://linearb.io,5,"Analytics, Information Technology, Machine Learning, Software","Santa Monica, California, United States, North America",
Pre Seed Round - Magnar,https://www.crunchbase.com/funding_round/magnar-ai-pre-seed--40756472,Pre-Seed,500000,USD,500000,2026-01-16,Seed,AI Legaltech Assistant,https://magnar.ai,2,"Artificial Intelligence (AI), Legal Tech, SaaS","Santiago, Region Metropolitana, Chile, South America",
Venture Round - Prime Intellect,https://www.crunchbase.com/funding_round/prime-intellect-series-unknown--395d4584,Venture - Series Unknown,49940585,USD,49940585,2026-01-15,,Prime Intellect is a full-stack platform that offers agentic training infrastructure for organizations to train frontier AI using LLMs.,https://www.primeintellect.ai/,3,"Agentic AI, Artificial Intelligence (AI), Cloud Computing, Machine Learning","San Francisco, California, United States, North America",
Venture Round - Fintool,https://www.crunchbase.com/funding_round/blocktool-series-unknown--3b785e1c,Venture - Series Unknown,6739000,USD,6739000,2026-01-06,,Fintool is a AI platform that offers a financial copilot tool for institutional investors.,https://www.fintool.com,2,"Analytics, Artificial Intelligence (AI), Finance, SaaS, Search Engine","San Francisco, California, United States, North America",
Venture Round - Armadin Security,https://www.crunchbase.com/funding_round/armadin-series-unknown--b52d200b,Venture - Series Unknown,165199989,USD,165199989,2026-01-13,,Armadin Security is an AI-powered cybersecurity company that specializes in real-time threat hunting.,,2,"Artificial Intelligence (AI), Cyber Security, Security","Menlo Park, California, United States, North America",
Venture Round - Language I/O,https://www.crunchbase.com/funding_round/language-i-o-series-unknown--6fbb6077,Venture - Series Unknown,1499982,USD,1499982,2026-01-13,,Language I/O is a software development company whose products allow clients to provide multilingual customer support to their customers.,http://languageio.com,7,"Communications Infrastructure, Customer Service, Machine Learning, SaaS, Translation Service","Cheyenne, Wyoming, United States, North America",
Seed Round - IRIS Intelligence Group,https://www.crunchbase.com/funding_round/iris-intelligence-group-seed--e80622bd,Seed,3000000,USD,3000000,2026-01-02,Seed,"IRIS Intelligence Group offers an intelligence request management, routing & resolution platform for law enforcement professionals.",https://www.irisintelgroup.com/,1,"Artificial Intelligence (AI), Law Enforcement, Software","Naples, Florida, United States, North America",
Seed Round - Softquantus,https://www.crunchbase.com/funding_round/softquantus-seed--b09e6b8d,Seed,650000,EUR,755593,2026-01-18,Seed,SoftQuantus is a European deep-tech company building vendor-neutral infrastructure for governed quantum operations.,https://www.softquantus.com/,1,"Artificial Intelligence (AI), Machine Learning, Quantum Computing, Semiconductor, Software, Software Engineering","Tallinn, Harjumaa, Estonia, Europe",EuroHPC Joint Undertaking
Seed Round - Fortuna Media Group,https://www.crunchbase.com/funding_round/fortuna-media-group-406c-seed--06c7139f,Seed,1400000,USD,1400000,2026-01-03,Seed,"The organization owns a diverse portfolio of brands and service companies, operating numerous online businesses worldwide",https://www.fortunamediagroup.com,10,"Artificial Intelligence (AI), E-Commerce, Product Management, Social Media, Social Media Management","Seattle, Washington, United States, North America",
Seed Round - Guard Owl,https://www.crunchbase.com/funding_round/guard-owl-seed--93c1caef,Seed,3000000,USD,3000000,2026-01-15,Seed,Automating Private Security Operations with AI,https://guardowlco.com/,2,"Artificial Intelligence (AI), SaaS, Security, Software, Virtual Workforce","Los Angeles, California, United States, North America",Tower Research Capital
Seed Round - Cimba.ai,https://www.crunchbase.com/funding_round/cimba-ai-seed--da9e2eb7,Seed,2500000,USD,2500000,2026-01-19,Seed,AI infrastructure for enterprise business operation to create custom adaptive gen-AI applications to optimize business operations,https://www.cimba.ai,2,"Analytics, Artificial Intelligence (AI), Business Intelligence, Generative AI, Predictive Analytics, SaaS, Software","San Francisco, California, United States, North America",Spider Capital
Pre Seed Round - Moody Pines,https://www.crunchbase.com/funding_round/moody-pines-pre-seed--22b9e51d,Pre-Seed,1000000,USD,1000000,2026-01-16,Seed,"Moodypines is a voice AI agency providing talent, datasets, and services for AI voice technology projects.",https://www.moodypines.ai,2,"Artificial Intelligence (AI), Generative AI, Machine Learning, Media and Entertainment","New York, New York, United States, North America",
Pre Seed Round - VisaPal,https://www.crunchbase.com/funding_round/visapal-pre-seed--cb80e256,Pre-Seed,2000000,USD,2000000,2026-01-01,Seed,VisaPal provides online tools for managing visa applications and preparing required immigration documents.,https://tryvisapal.com,1,"Artificial Intelligence (AI), Consumer Software, Information Technology, SaaS, Tourism, Travel","New York, New York, United States, North America",
Pre Seed Round - Ucut inc,https://www.crunchbase.com/funding_round/ucut-inc-pre-seed--57fc04c7,Pre-Seed,5000000,USD,5000000,2026-01-02,Seed,UCUT offers a service that brings barbers and stylists to a customer’s chosen location through a mobile app.,https://ucutpro.com/,1,"Artificial Intelligence (AI), Beauty, Software","Boise, Idaho, United States, North America",
Pre Seed Round - Osto,https://www.crunchbase.com/funding_round/osto-cybersecurity-private-limited-pre-seed--bb079eee,Pre-Seed,75000000,INR,829996,2026-01-15,Seed,One-Stop Cybersecurity Platform for Fast Moving Startups,https://www.osto.one,1,"Artificial Intelligence (AI), Cyber Security","San Francisco, California, United States, North America",
Seed Round - AlphaBitCore,https://www.crunchbase.com/funding_round/alphabitcore-seed--8e17b050,Seed,2500000,USD,2500000,2026-01-15,Seed,Virtualization layer for Enterprise AI,https://alphabitcore.com,1,"Agentic AI, Artificial Intelligence (AI), Enterprise Applications, Enterprise Software, Financial Services, FinTech, Generative AI","Chicago, Illinois, United States, North America",
Pre Seed Round - PromptShop,https://www.crunchbase.com/funding_round/promptshop-pre-seed--94e4b245,Pre-Seed,1000000,USD,1000000,2026-01-16,Seed,PromptShop helps users and enterprises go from experiments to production faster by standardizing AI packaging and sharing.,https://www.promptshop.co/,1,"Agentic AI, B2B, Software","Toronto, Ontario, Canada, North America",
Seed Round - RevRing AI,https://www.crunchbase.com/funding_round/revring-ai-seed--ab775d4d,Seed,5900000,USD,5900000,2026-01-14,Seed,The World's Leader in Voice AI & Agentic Sales,https://www.revring.ai/,1,"Artificial Intelligence (AI), Software, Telecommunications","Newark, Delaware, United States, North America",
Pre Seed Round - Gemelo.app,https://www.crunchbase.com/funding_round/gemelo-app-pre-seed--11419667,Pre-Seed,500000,USD,500000,2026-01-10,Seed,AI Twins and AI Avatars for Video Content Creation,https://gemelo.app,1,"Artificial Intelligence (AI), Generative AI, Video","San Francisco, California, United States, North America",
Funding Round - Cypris,https://www.crunchbase.com/funding_round/cypris-undisclosed--16a7fcc4,Funding Round,1000000,USD,1000000,2026-01-01,,"Cypris is a market intelligence platform that centralizes innovation data and provides live, AI-powered insights to solve R&D challenges.",https://cypris.ai,7,"Artificial Intelligence (AI), Business Intelligence, Market Research, Software","New York, New York, United States, North America",
Seed Round - Prime Meridian,https://www.crunchbase.com/funding_round/prime-meridian-a74b-seed--a12f7699,Seed,3500000,USD,3500000,2026-01-15,Seed,Prime Meridian is an online tax-filing service that helps individuals prepare and file income tax returns.,https://getprimemeridian.com/,1,"Artificial Intelligence (AI), Tax Preparation",,General Catalyst
